style_id,upc_num,gender,collection,size,description,wholesale_price,retail_price,color,country_of_origin,warranty,band_color,band_material,case_material,clasp_type,dial_color,movement_type,water_resistant,max_cart_qty
FS5882,796483556300,Mens,Garrett,44,FOSSIL / GENTS / GARRETT 44,70.0,140,Silver,China - CN,2 - Year International Limited Warranty,Black,Silicone,Stainless Steel,Buckle,Digital,Quartz,100m - 330ft - 10atm,100.0
FS5883,796483556621,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42,75.0,150,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,100.0
FS5884,796483556263,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42,80.0,160,Silver,Japan - JP,2 - Year International Limited Warranty,Red,Leather,Stainless Steel,Buckle,Red,Quartz,50m - 160ft - 5atm,100.0
FS5885,796483556270,Mens,Neutra,44,FOSSIL / GENTS / NEUTRA 44,80.0,160,Silver,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Cream,Quartz,50m - 160ft - 5atm,100.0
FS5886,796483556287,Mens,Neutra,44,FOSSIL / GENTS / NEUTRA 44,80.0,160,Gold,Japan - JP,2 - Year International Limited Warranty,Red,Leather,Stainless Steel,Buckle,Cream,Quartz,50m - 160ft - 5atm,100.0
FS5887,796483556294,Mens,Neutra,42,FOSSIL / GENTS / NEUTRA 42,90.0,180,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Red,Quartz,50m - 160ft - 5atm,100.0
FS5888,796483557642,Mens,Retro Digital,40,FOSSIL / GENTS / RETRO DIGITAL 40,50.0,100,Smoke,China - CN,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,Buckle,Digital,Digital,50m - 160ft - 5atm,100.0
FS5889,796483555037,Mens,Retro Anadigital,42,FOSSIL / GENTS / RETRO ANADIGITAL 42,70.0,140,Gold,China - CN,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Buckle,Digital,Quartz,50m - 160ft - 5atm,100.0
FS5890,796483555044,Mens,Retro Anadigital,42,FOSSIL / GENTS / RETRO ANADIGITAL 42,70.0,140,Silver,China - CN,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Buckle,Digital,Quartz,50m - 160ft - 5atm,100.0
FS5891,796483555020,Mens,Retro Anadigital,42,FOSSIL / GENTS / RETRO ANADIGITAL 42,70.0,140,Black,China - CN,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,Buckle,Digital,Quartz,50m - 160ft - 5atm,100.0
FS5892,796483555051,Mens,Retro Anadigital,42,FOSSIL / GENTS / RETRO ANADIGITAL 42,70.0,140,Smoke,China - CN,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,Buckle,Digital,Quartz,50m - 160ft - 5atm,100.0
FS5893,796483561830,Mens,FB - 01,42,FOSSIL / GENTS / FB - 01 42MM,75.0,150,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Fabric,Resin,Buckle,Blue,Solar,100m - 330ft - 10atm,100.0
FS5894,796483561847,Mens,Everett,45,FOSSIL / GENTS / EVERETT 45MM,100.0,200,Multicolor,Japan - JP,2 - Year International Limited Warranty,Multicolor,Stainless Steel,Stainless Steel,Fold-Over,Digital,Solar,100m - 330ft - 10atm,100.0
FS5895,796483566903,Mens,Retro Digital,40,FOSSIL / GENTS / RETRO DIGITAL 40MM,50.0,100,Clear,China - CN,2 - Year International Limited Warranty,Multicolor,Nylon,Resin,Velcro,Digital,Digital,50m - 160ft - 5atm,100.0
FS5896,796483567092,Mens,Retro Digital,40,FOSSIL / GENTS / RETRO DIGITAL 40MM,60.0,120,Blue,China - CN,2 - Year International Limited Warranty,Blue,Stainless Steel,Stainless Steel,Fold-Over,Digital,Digital,50m - 160ft - 5atm,100.0
FS5897,796483567085,Mens,Retro Digital,40,FOSSIL / GENTS / RETRO DIGITAL 40MM,60.0,120,Red,China - CN,2 - Year International Limited Warranty,Red,Stainless Steel,Stainless Steel,Fold-Over,Digital,Digital,50m - 160ft - 5atm,100.0
FS5898,796483566897,Mens,Bronson,44,FOSSIL / GENTS / BRONSON 44MM,90.0,180,Silver,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Green,Quartz,50m - 160ft - 5atm,100.0
FS5899,796483561854,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42MM,80.0,160,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Green,Quartz,50m - 160ft - 5atm,100.0
FS5900,796483566873,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42MM,70.0,140,Smoke,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,100.0
FS5901,796483566880,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42MM,70.0,140,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,100.0
FS5902,796483566910,Mens,Neutra,44,FOSSIL / GENTS / NEUTRA 44MM,80.0,160,Silver,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Green,Quartz,50m - 160ft - 5atm,100.0
FS5903,796483567061,Mens,Neutra,42,FOSSIL / GENTS / NEUTRA 42MM,85.0,170,Silver,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,100.0
FS5904,796483567078,Mens,Neutra,42,FOSSIL / GENTS / NEUTRA 42MM,85.0,170,Silver,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,100.0
FS5905,796483567054,Mens,Neutra,42,FOSSIL / GENTS / NEUTRA 42MM,85.0,170,Silver,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0
FS5906,796483561892,Mens,Neutra,42,FOSSIL / GENTS / NEUTRA 42MM,95.0,190,Silver,Japan - JP,2 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,50m - 160ft - 5atm,100.0
FS5907,796483561908,Mens,Neutra,42,FOSSIL / GENTS / NEUTRA 42MM,95.0,190,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Blue,Quartz,50m - 160ft - 5atm,100.0
FS5908,796483561939,Mens,Neutra,42,FOSSIL / GENTS / NEUTRA 42MM,90.0,180,Gray,Japan - JP,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,Buckle,Green,Quartz,50m - 160ft - 5atm,100.0
FS5909,796483564725,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42MM,75.0,150,Gold,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Red,Quartz,50m - 160ft - 5atm,100.0
FS5911,796483562004,Mens,FB - 01,42,FOSSIL / GENTS / FB - 01 42MM,75.0,150,Clear,Japan - JP,2 - Year International Limited Warranty,Green,Fabric,Resin,Buckle,Black,Solar,100m - 330ft - 10atm,100.0
FS5912,796483570818,Mens,Everett,45,FOSSIL / GENTS / EVERETT 45MM,95.0,190,Silver,China - CN,2 - Year International Limited Warranty,Black,Silicone,Stainless Steel,Buckle,Digital,Digital,100m - 330ft - 10atm,100.0
FS5913,796483570771,Mens,Solar Anadigi,42,FOSSIL / GENTS / SOLAR ANADIGI 42MM,95.0,190,Clear,China - CN,2 - Year International Limited Warranty,Black,Fabric,Resin,Velcro,Black,Digital,50m - 160ft - 5atm,100.0
FS5914,796483573949,Mens,FB - 01,42,FOSSIL / GENTS / FB - 01 42MM,80.0,160,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,100m - 330ft - 10atm,100.0
FS5915,796483573956,Mens,FB - 01,42,FOSSIL / GENTS / FB - 01 42MM,90.0,180,White,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Buckle,White,Quartz,100m - 330ft - 10atm,100.0
FS5916,796483570870,Mens,Bronson,44,FOSSIL / GENTS / BRONSON 44MM,100.0,200,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Stainless Steel,Stainless Steel,Fold-Over,Blue,Quartz,50m - 160ft - 5atm,100.0
FS5920,796483570801,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42MM,70.0,140,Brown,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Brown,Quartz,50m - 160ft - 5atm,100.0
FS5921,796483572102,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42MM,80.0,160,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,100.0
FS5922,796483574380,Mens,Machine,42,FOSSIL / GENTS / MACHINE 42MM,80.0,160,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,100.0
FS5923,796483570832,Mens,Dayliner,42,FOSSIL / GENTS / DAYLINER 42MM,70.0,140,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,100.0
FS5924,796483570825,Mens,Dayliner,42,FOSSIL / GENTS / DAYLINER 42MM,70.0,140,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,100.0
FS5925,796483570856,Mens,Dayliner,42,FOSSIL / GENTS / DAYLINER 42MM,70.0,140,Green,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Green,Quartz,50m - 160ft - 5atm,100.0
FS5926,796483570849,Mens,Dayliner,42,FOSSIL / GENTS / DAYLINER 42MM,70.0,140,Black,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,100.0
FS5927,796483570863,Mens,Dayliner,42,FOSSIL / GENTS / DAYLINER 42MM,70.0,140,Clear,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Clear,Quartz,50m - 160ft - 5atm,100.0
FS5928,796483573932,Mens,Neutra Minimalist,42,FOSSIL / GENTS / NEUTRA MINIMALIST 42MM,80.0,160,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,100.0
FS5929,796483570276,Mens,FB - 01,42,FOSSIL / GENTS / FB - 01 42MM,65.0,130,Silver,Japan - JP,2 - Year International Limited Warranty,Multicolor,Nylon,Stainless Steel,Buckle,Red,Quartz,100m - 330ft - 10atm,100.0
FS5930,796483575011,Mens,Neutra Pride,44,FOSSIL / GENTS / NEUTRA PRIDE 44MM,65.0,130,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,100.0
FS5931,796483575035,Mens,Neutra Pride,40,FOSSIL / GENTS / NEUTRA PRIDE 40MM,65.0,130,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,100.0
JR1354,691464876166,Mens,Nate,50,FOSSIL / MENS / NATE,85.0,170,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
JR1356,691464876173,Mens,Nate,50,FOSSIL / MENS / NATE,90.0,180,Brown,Japan - JP,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,No clasp type reported,Brown,Quartz,50m - 160ft - 5atm,10000.0
JR1401,691464937362,Mens,Nate,50,FOSSIL / MENS / NATE,90.0,180,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
JR1437,691464976668,Mens,Nate,50,FOSSIL / MENS / NATE,90.0,180,Grey,Japan - JP,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
JR1487,796483156814,Mens,Nate,50,FOSSIL / MENS / NATE,85.0,170,Brown,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Brown,Quartz,50m - 160ft - 5atm,10000.0
LE1045,796483283053,Ladies,Stargazer,40,FOSSIL / LADIES / STARGAZER,97.5,195,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
LE1095,796483480711,Ladies,Jacqueline V-Day,14,FOSSIL / LADIES / JACQUELINE 36MM,59.5,119,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
LE1096,796483480728,Ladies,Jacqueline V-Day,14,FOSSIL / LADIES / JACQUELINE 36MM,59.5,119,White,Japan - JP,2 - Year International Limited Warranty,Red,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0
LE1102,796483480223,Mens,Forrester,42,FOSSIL / MENS / LIMITED EDITION 42MM,79.5,159,Cream,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Cream,Quartz,50m - 160ft - 5atm,10000.0
LE1109,796483497726,Mens,Forrester Chrono,46,FOSSIL / MENS / FORRESTER CHRONO 46MM,79.5,159,Cream,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Cream,Quartz,50m - 160ft - 5atm,10000.0
LE1120,796483532656,Mens,Earth Day Watch,42,FOSSIL / MENS / EARTH DAY WATCH 42MM,79.5,159,Black,Japan - JP,2 - Year International Limited Warranty,Blue,Polyurethane,Stainless Steel,Velcro,Black,Quartz,50m - 160ft - 5atm,100.0
LE1129SET,796483546141,Mens,Batman Heritage LE,42,FOSSIL / GENTS / BATMAN HERITAGE LE 42MM,125.0,250,Black,Japan - JP,2 - Year International Limited Warranty,Multi,Stainless Steel,Stainless Steel,Deployment,Black,Quartz,50m - 160ft - 5atm,100.0
LE1130,796483546158,Mens,Fb - 01 Automatic,42,FOSSIL / GENTS / FB - 01 AUTOMATIC 42MM,155.0,310,Black,Japan - JP,2 - Year International Limited Warranty,Black,Ceramic,Ceramic,Fold-Over,Multicolor,Automatic,100m - 330ft - 10atm,100.0
LE1131,796483546165,Mens,Fb - 01 Automatic,42,FOSSIL / GENTS / FB - 01 AUTOMATIC 42MM,155.0,310,Gray,Japan - JP,2 - Year International Limited Warranty,Grey,Ceramic,Ceramic,Fold-Over,Multicolor,Automatic,100m - 330ft - 10atm,100.0
LE1132,796483541450,Mens,Retro Pilot,44,FOSSIL / GENTS / RETRO PILOT 44MM,79.5,159,Silver,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,100.0
LE1133,796483546202,Mens,DF-01,42,FOSSIL / GENTS / DF-01 42MM,75.0,150,Blue,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Clasp,Blue,Solar,100m - 330ft - 10atm,100.0
LE1134,796483546196,Mens,DF-01,42,FOSSIL / GENTS / DF-01 42MM,75.0,150,Black,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Clasp,Black,Solar,100m - 330ft - 10atm,100.0
LE1135,796483546233,Mens,DF-01,42,FOSSIL / GENTS / DF-01 42MM,70.0,140,Blue,Japan - JP,2 - Year International Limited Warranty,Multi,Leather,Stainless Steel,Buckle,Blue,Solar,100m - 330ft - 10atm,100.0
LE1136,796483546219,Mens,DF-01,42,FOSSIL / GENTS / DF-01 42MM,70.0,140,Black,China - CN,2 - Year International Limited Warranty,Multi,Leather,Stainless Steel,Buckle,Black,Solar,100m - 330ft - 10atm,100.0
LE1137,796483546226,Mens,DF-01,42,FOSSIL / GENTS / DF-01 42MM,70.0,140,Black,China - CN,2 - Year International Limited Warranty,Multi,Leather,Stainless Steel,Buckle,Black,Solar,100m - 330ft - 10atm,100.0
LE1138,796483545755,Ladies,Retro Pilot,36,FOSSIL / LADIES / RETRO PILOT 36MM,79.5,159,Silver,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0
LE1139SET,796483555150,Mens,Mega Machine,50,FOSSIL / GENTS / MEGA MACHINE 50,110.0,220,Black,Japan - JP,2 - Year International Limited Warranty,Black,Silicone,Stainless Steel,Buckle,Black,Quartz,100m - 330ft - 10atm,100.0
LE1140,796483555563,Ladies,Stella,37,FOSSIL / LADIES / STELLA 37,85.0,170,Rose Gold,Thailand - TH,2 - Year International Limited Warranty,Red,Leather,Stainless Steel,Buckle,Red,Quartz,50m - 160ft - 5atm,100.0
LE1141,796483569256,Mens,Batman LE,44,FOSSIL / GENTS / BATMAN LE 44MM,80.0,160,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,100.0
LE1142SET,796483567108,Mens,Batman LE,42,FOSSIL / GENTS / BATMAN LE 42MM,150.0,300,Black,Japan - JP,2 - Year International Limited Warranty,Black,Silicone,Stainless Steel,Buckle,Black,Automatic,100m - 330ft - 10atm,100.0
LE1143SET,796483561120,Mens,Batman Heritage LE,42,FOSSIL / GENTS / BATMAN HERITAGE LE 42MM,150.0,300,Black,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Deployment,Black,Quartz,50m - 160ft - 5atm,100.0
LE1147SET,796483567450,Ladies,Carlie,35,FOSSIL / LADIES / CARLIE 35MM,90.0,180,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,Brown,Quartz,50m - 160ft - 5atm,100.0
ME1138,796483033368,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN,124.5,249,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,No clasp type reported,Blue,Mechanical,50m - 160ft - 5atm,10000.0
ME1161,796483283633,Mens,Grant,44,FOSSIL / MENS / GRANT,79.5,159,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Blue,Mechanical,50m - 160ft - 5atm,10000.0
ME1162,796483283640,Mens,Grant,44,FOSSIL / MENS / GRANT,84.5,169,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0
ME1163,796483283657,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN,109.5,219,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
ME1169,796483430235,Mens,Neutra Twist,44,FOSSIL / MENS / NEUTRA TWIST 44MM,77.5,155,White,China - CN,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Automatic,50m - 160ft - 5atm,10000.0
ME1170,796483430242,Mens,Neutra Twist,44,FOSSIL / MENS / NEUTRA TWIST 44MM,84.5,169,Black,China - CN,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Black,Automatic,50m - 160ft - 5atm,10000.0
ME1171,796483513228,Mens,Bronson Twist,50,FOSSIL / MENS / BRONSON TWIST 50MM,115.0,230,Black,Thailand - TH,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,Fold-Over,Black,Mechanical,50m - 160ft - 5atm,10000.0
ME1172,796483513235,Mens,Bronson Twist,50,FOSSIL / MENS / BRONSON TWIST 50MM,105.0,210,Black,Thailand - TH,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Black,Mechanical,50m - 160ft - 5atm,10000.0
ME1174,796483561915,Mens,Neutra,44,FOSSIL / GENTS / NEUTRA 44MM,95.0,190,Gold,Thailand - TH,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Mechanical,50m - 160ft - 5atm,100.0
ME1175,796483561922,Mens,Neutra,44,FOSSIL / GENTS / NEUTRA 44MM,105.0,210,Silver,Thailand - TH,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Black,Mechanical,50m - 160ft - 5atm,100.0
ME3061,796483151949,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN,109.5,219,Grey,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Grey,Automatic,50m - 160ft - 5atm,10000.0
ME3064,796483151932,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN,97.5,195,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,White,Automatic,50m - 160ft - 5atm,10000.0
ME3071,796483168954,Ladies,Jacqueline,26,FOSSIL / LADIES / JACQUELINE,122.5,245,Skeleton,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Skeleton,Mechanical,50m - 160ft - 5atm,10000.0
ME3098,796483211926,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN,125.0,250,Brown,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Brown,Automatic,50m - 160ft - 5atm,10000.0
ME3099,796483212916,Mens,Grant,44,FOSSIL / MENS / GRANT,95.0,190,Skeleton,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Skeleton,Automatic,50m - 160ft - 5atm,10000.0
ME3101,796483212930,Mens,Grant,44,FOSSIL / MENS / GRANT,84.5,169,Skeleton,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,Skeleton,Automatic,50m - 160ft - 5atm,10000.0
ME3102,796483212947,Mens,Grant,44,FOSSIL / MENS / GRANT,109.5,219,Skeleton,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,No clasp type reported,Skeleton,Automatic,50m - 160ft - 5atm,10000.0
ME3103,796483212954,Mens,Grant,44,FOSSIL / MENS / GRANT,109.5,219,Skeleton,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,Skeleton,Automatic,50m - 160ft - 5atm,10000.0
ME3104,796483212657,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN,109.5,219,White,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,White,Automatic,50m - 160ft - 5atm,10000.0
ME3105,796483212664,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN,109.5,219,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Automatic,50m - 160ft - 5atm,10000.0
ME3107,796483212671,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN,130.0,260,Black,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,Black,Automatic,50m - 160ft - 5atm,100.0
ME3110,796483226937,Mens,Townsman,44,FOSSIL / MENS / TOWNMAN,120.0,240,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Blue,Automatic,50m - 160ft - 5atm,10000.0
ME3140,796483314597,Mens,Grant Sport,44,FOSSIL / MENS / GRANT SPORT AUTOMATIC,124.5,249,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Automatic,50m - 160ft - 5atm,10000.0
