style_id,status,2015,2016,2017,2018,2019,2020,2021,2022-01,2022-02,2022-03,2022-04,qt_sales_order,total_sales_2022,qt_on_hand,monthly_avg_2022,wholesale_price,color,country_of_origin,warranty,band_color,band_material,case_material,clasp_type,dial_color,movement_type,water_resistant,max_cart_qty,retail_price,collection,gender,case_size
ES4727,DISCD,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3,Purple,Japan - JP,2 - Year International Limited Warranty,Purple,Leather,Stainless Steel,Buckle,Purple,Quartz,50m - 160ft - 5atm,10000.0,99.0,Prismatic galaxy,Ladies,33.0
ES4728,2019H4,0.0,0.0,0.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3,Yellow,Japan - JP,2 - Year International Limited Warranty,Yellow,Leather,Stainless Steel,Buckle,Yellow,Quartz,50m - 160ft - 5atm,10000.0,99.0,Prismatic galaxy,Ladies,33.0
ES4729,DISCD,0.0,0.0,0.0,0.0,16.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0,99.0,Prismatic galaxy,Ladies,33.0
ES4730,2019H4,0.0,0.0,0.0,0.0,12.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3,Green,Japan - JP,2 - Year International Limited Warranty,Green,Leather,Stainless Steel,Buckle,Green,Quartz,50m - 160ft - 5atm,10000.0,99.0,Prismatic galaxy,Ladies,33.0
ES4731,2019H4,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3,Red,Japan - JP,2 - Year International Limited Warranty,Red,Leather,Stainless Steel,Buckle,Red,Quartz,50m - 160ft - 5atm,10000.0,99.0,Prismatic galaxy,Ladies,33.0
ES4735,2019H4,0.0,0.0,0.0,0.0,31.0,71.0,102.0,0.0,0.0,17.0,2.0,6.0,19.0,45.0,4.75,91.0,White,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,30m - 100ft - 3atm,10000.0,130.0,Carlie mini,Ladies,28.0
ES4741,No status reported,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,100m - 330ft - 10atm,10000.0,129.0,Fb - 01,Ladies,36.0
ES4742,2019H4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Blue,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Blue,Quartz,100m - 330ft - 10atm,10000.0,129.0,Fb - 01,Ladies,36.0
ES4744,2019H4,0.0,0.0,0.0,0.0,32.0,85.0,76.0,18.0,4.0,7.0,4.0,1.0,33.0,34.0,8.25,98.0,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Silver,Quartz,100m - 330ft - 10atm,10000.0,140.0,Fb - 01,Ladies,36.0
ES4745,2019H4,0.0,0.0,0.0,0.0,0.0,64.0,105.0,12.0,7.0,7.0,4.0,4.0,30.0,51.0,7.5,98.0,Black,Japan - JP,2 - Year International Limited Warranty,Multicolor,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,100m - 330ft - 10atm,10000.0,140.0,Fb - 01,Ladies,36.0
ES4746,2019H4,0.0,0.0,0.0,0.0,43.0,62.0,86.0,13.0,7.0,7.0,3.0,1.0,30.0,43.0,7.5,98.0,Green,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Green,Quartz,100m - 330ft - 10atm,10000.0,140.0,Fb - 01,Ladies,36.0
ES4748,2019H4,0.0,0.0,0.0,0.0,34.0,65.0,75.0,15.0,5.0,5.0,4.0,4.0,29.0,32.0,7.25,98.0,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,Rose Gold,Quartz,100m - 330ft - 10atm,10000.0,140.0,Fb - 01,Ladies,36.0
ES4755,No status reported,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,White,Japan - JP,2 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0,159.0,Stella,Ladies,18.0
ES4756,No status reported,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,Gold,Japan - JP,2 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Fold-Over,Gold,Quartz,50m - 160ft - 5atm,10000.0,159.0,Stella,Ladies,18.0
ES4757,No status reported,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,Gold,Japan - JP,2 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Deployment,Gold,Quartz,50m - 160ft - 5atm,10000.0,159.0,Stella,Ladies,38.0
ES4767,2020H1,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Blue,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,Blue,Quartz,100m - 330ft - 10atm,10000.0,129.0,Fb - 01,Ladies,18.0
ES4778,2020H3,0.0,0.0,0.0,0.0,0.0,45.0,102.0,17.0,12.0,18.0,17.0,7.0,64.0,9.0,16.0,91.0,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,White,Quartz,50m - 160ft - 5atm,10000.0,130.0,Sadie,Ladies,38.0
ES4779,2020H3,0.0,0.0,0.0,0.0,0.0,25.0,128.0,27.0,14.0,18.0,6.0,8.0,65.0,61.0,16.25,105.0,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Pink,Quartz,50m - 160ft - 5atm,10000.0,150.0,Sadie,Ladies,38.0
ES4780,2020H3,0.0,0.0,0.0,0.0,0.0,35.0,162.0,39.0,15.0,21.0,8.0,8.0,83.0,13.0,20.75,105.0,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Deployment,Gold,Quartz,50m - 160ft - 5atm,10000.0,150.0,Sadie,Ladies,38.0
ES4781,2020H3,0.0,0.0,0.0,0.0,0.0,44.0,123.0,23.0,6.0,17.0,8.0,4.0,54.0,27.0,13.5,105.0,Silver,Japan - JP,2 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Deployment,White,Quartz,50m - 160ft - 5atm,10000.0,150.0,Sadie,Ladies,38.0
ES4782,2020H1,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0,160.0,Izzy,Ladies,35.0
ES4783,2020H1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Silver,Quartz,50m - 160ft - 5atm,10000.0,129.0,Izzy,Ladies,35.0
ES4784,2020H1,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,Silver,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Silver,Quartz,50m - 160ft - 5atm,10000.0,160.0,Izzy,Ladies,35.0
ES4785,2020H3,0.0,0.0,0.0,0.0,0.0,20.0,12.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,91.0,Rose gold,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0,130.0,Sadie,Ladies,38.0
ES4791,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,Silver,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,Silver,Quartz,50m - 160ft - 5atm,10000.0,130.0,Daisy,Ladies,34.0
ES4792,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,Silver,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Silver,Quartz,50m - 160ft - 5atm,10000.0,119.0,Daisy,Ladies,34.0
ES4793,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0,130.0,Daisy,Ladies,34.0
ES4794,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,Silver,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,10000.0,130.0,Daisy,Ladies,34.0
ES4795,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0,119.0,Daisy,Ladies,34.0
ES4810,2020H1,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,83.3,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0,119.0,Jacqueline,Ladies,36.0
ES4813,2020H1,0.0,0.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Green,Japan - JP,2 - Year International Limited Warranty,Green,Leather,Stainless Steel,Buckle,Green,Quartz,30m - 100ft - 3atm,10000.0,129.0,Jacqueline,Ladies,14.0
ES4814,2020H1,0.0,0.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Purple,Japan - JP,2 - Year International Limited Warranty,Purple,Leather,Stainless Steel,Buckle,Purple,Quartz,30m - 100ft - 3atm,10000.0,129.0,Jacqueline,Ladies,14.0
ES4821,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Black,Japan - JP,2 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,50m - 160ft - 5atm,10000.0,129.0,Scarlette mini,Ladies,32.0
ES4822,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,50m - 160ft - 5atm,10000.0,109.0,Scarlette,Ladies,32.0
ES4823,2020H1,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,19.0,0.5,84.0,White,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0,120.0,Copeland,Ladies,34.0
ES4824,2020H1,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,1.0,0.0,3.0,15.0,0.75,84.0,White,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0,120.0,Copeland,Ladies,34.0
ES4825,2020H1,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.25,84.0,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0,120.0,Copeland,Ladies,34.0
ES4827,2020H1,0.0,0.0,0.0,0.0,1.0,8.0,27.0,1.0,1.0,1.0,0.0,0.0,3.0,18.0,0.75,62.3,White,Japan - JP,2 - Year International Limited Warranty,Pink,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0,89.0,Carlie mini v-day,Ladies,28.0
ES4828,2020H1,0.0,0.0,0.0,0.0,0.0,31.0,45.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,76.3,White,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0,109.0,Carlie mini v-day,Ladies,28.0
ES4829,2020H1,0.0,0.0,0.0,0.0,3.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,50m - 160ft - 5atm,10000.0,109.0,Carlie mini v-day,Ladies,28.0
ES4830,2020H1,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3,White,Japan - JP,2 - Year International Limited Warranty,Red,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0,89.0,Carlie mini,Ladies,28.0
ES4833,2020H1,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,69.3,White,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0,99.0,Carlie mini,Ladies,12.0
ES4834,2020H1,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,9.0,0.0,0.0,0.0,10.0,0.0,2.5,69.3,White,Japan - JP,2 - Year International Limited Warranty,Grey,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0,99.0,Carlie mini,Ladies,12.0
ES4835,2020H1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,20.0,1.0,69.3,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0,99.0,Carlie mini,Ladies,12.0
ES4836,No status reported,0.0,0.0,0.0,0.0,0.0,13.0,28.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,90.3,White,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0,129.0,Carlie mini,Ladies,28.0
ES4837,2020H1,0.0,0.0,0.0,0.0,0.0,28.0,44.0,4.0,1.0,1.0,0.0,0.0,6.0,1.0,1.5,90.3,White,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,30m - 100ft - 3atm,10000.0,129.0,Carlie mini,Ladies,12.0
ES4839,2020H1,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,21.0,0.0,0.0,0.0,23.0,0.0,5.75,76.3,White,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0,109.0,Carlie mini,Ladies,12.0
ES4861,2020H1,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,2.0,0.0,0.0,3.0,11.0,0.75,76.3,Brown,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Brown,Quartz,50m - 160ft - 5atm,10000.0,109.0,Carlie,Ladies,16.0
ES4862,2020H1,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,91.0,White,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0,130.0,Daisy 3 hand,Ladies,14.0
ES4863,2020H1,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0,130.0,Daisy 3 hand,Ladies,14.0
ES4864,2020H1,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,White,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0,130.0,Daisy 3 hand,Ladies,14.0
ES4867SET,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,White,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0,139.0,Carlie mini v-day,Ladies,12.0
ES4877,2020H2,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,33.0,0.75,97.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0,139.0,Gwen,Ladies,34.0
ES4878,2020H2,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,97.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,10000.0,139.0,Gwen,Ladies,34.0
ES4879,2020H2,0.0,0.0,0.0,0.0,0.0,20.0,18.0,4.0,3.0,0.0,0.0,0.0,7.0,0.0,1.75,112.0,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0,160.0,Gwen,Ladies,34.0
ES4880,2020H2,0.0,0.0,0.0,0.0,0.0,27.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,139.0,Gwen,Ladies,34.0
ES4881,2020H2,0.0,0.0,0.0,0.0,0.0,54.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,Silver,Japan - JP,2 - Year International Limited Warranty,Multicolor,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,159.0,Gwen,Ladies,34.0
ES4882,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0,109.0,Josey,Ladies,34.0
ES4883,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,2.0,0.0,0.0,0.0,7.0,0.0,1.75,83.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0,119.0,Josey,Ladies,34.0
ES4884,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Buckle,Silver,No movement type reported,50m - 160ft - 5atm,100.0,129.0,Josey,Ladies,34.0
ES4885,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0,129.0,Josey,Ladies,34.0
ES4887,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,2.75,90.3,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0,129.0,Josey,Ladies,34.0
ES4888,2020H1,0.0,0.0,0.0,0.0,0.0,6.0,15.0,4.0,0.0,1.0,2.0,0.0,7.0,2.0,1.75,98.0,Cream,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Cream,Quartz,50m - 160ft - 5atm,10000.0,140.0,Izzy,Ladies,16.0
ES4889,2020H1,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,Gray,Japan - JP,2 - Year International Limited Warranty,Grey,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,10000.0,140.0,Izzy,Ladies,16.0
ES4890,2020H1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Gold,Quartz,50m - 160ft - 5atm,10000.0,149.0,Izzy,Ladies,35.0
ES4896,2020H3,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,Multicolor,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,Mother Of Pearl,Quartz,50m - 160ft - 5atm,10000.0,159.0,Sadie,Ladies,38.0
ES4897,2020H2,0.0,0.0,0.0,0.0,0.0,36.0,80.0,0.0,0.0,1.0,3.0,2.0,4.0,34.0,1.0,98.0,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,140.0,Scarlette mini,Ladies,32.0
ES4898,2020H2,0.0,0.0,0.0,0.0,0.0,32.0,62.0,0.0,1.0,0.0,4.0,4.0,5.0,22.0,1.25,98.0,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0,140.0,Scarlette mini,Ladies,32.0
ES4899,2020H2,0.0,0.0,0.0,0.0,0.0,22.0,86.0,1.0,0.0,2.0,6.0,2.0,9.0,40.0,2.25,98.0,Silver,Japan - JP,2 - Year International Limited Warranty,Multicolor,Stainless Steel,Stainless Steel,Deployment,Blue,Quartz,50m - 160ft - 5atm,10000.0,140.0,Scarlette mini,Ladies,32.0
ES4900,DISCD,0.0,0.0,0.0,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0,129.0,Scarlette mini,Ladies,32.0
ES4901,2020H2,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0,129.0,Scarlette mini,Ladies,32.0
ES4902,2020H2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,129.0,Scarlette mini,Ladies,32.0
ES4903,2020H2,0.0,0.0,0.0,0.0,0.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Deployment,Gold,Quartz,50m - 160ft - 5atm,10000.0,129.0,Scarlette mini,Ladies,32.0
ES4904,2020H2,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Deployment,Gold,Quartz,50m - 160ft - 5atm,10000.0,129.0,Scarlette mini,Ladies,32.0
ES4905,2020H2,0.0,0.0,0.0,0.0,0.0,35.0,57.0,6.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,90.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,129.0,Scarlette mini,Ladies,32.0
ES4913SET,2020H2,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Silver,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0,129.0,Copeland,Ladies,34.0
ES4914SET,No status reported,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Silver,Japan - JP,2 - Year International Limited Warranty,Multicolor,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,129.0,Daisy 3 hand,Ladies,34.0
ES4918,2020H2,0.0,0.0,0.0,0.0,0.0,7.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0,139.0,Carlie,Ladies,34.0
ES4919,2020H2,0.0,0.0,0.0,0.0,0.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,119.0,Carlie,Ladies,34.0
ES4920,2020H1,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3,Gold,Japan - JP,1 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Fold-Over,Blue,Quartz,50m - 160ft - 5atm,10000.0,149.0,Sadie multifunction,Ladies,38.0
ES4932,2020H3,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Multicolor,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Tan,Quartz,30m - 100ft - 3atm,10000.0,129.0,Jacqueline,Ladies,36.0
