style_id,retail_price,upc_num,description,collection,case,gender,status,2015,2016,2017,2018,2019,2020,2021,2022-01,2022-02,2022-03,2022-04,qt_sales_order,total_sales_2022,qt_on_hand,monthly_avg_2022
ES3269,105.0,796483007918,FOSSIL / LADIES / GEORGIA,GEORGIA,26MM,LADIES,DISCD,44.0,81.0,22.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3451,135.0,796483048096,FOSSIL / LADIES / CHELSEY,CHELSEY,39MM,LADIES,DISCD,25.0,46.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3503,125.0,796483066472,FOSSIL / LADIES / VIRGINIA,VIRGINIA,30MM,LADIES,DISCD,49.0,156.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3565,125.0,796483081734,FOSSIL / LADIES / GEORGIA,GEORGIA,32MM,LADIES,DISCD,14.0,13.0,32.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3588,115.0,796483105812,FOSSIL / LADIES / STELLA,STELLA,38MM,LADIES,DISCD,71.0,118.0,184.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3614,135.0,796483105690,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,22.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3737,115.0,796483155251,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,1.0,16.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3745,125.0,796483155305,FOSSIL / LADIES / GEORGIA,GEORGIA,26MM,LADIES,DISCD,16.0,35.0,44.0,67.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3802,115.0,796483169494,FOSSIL / LADIES / JACQUELINE,JACQUELINE,26MM,LADIES,DISCD,3.0,14.0,16.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3861,105.0,796483182264,FOSSIL / LADIES / GEORGIA,GEORGIA,26MM,LADIES,DISCD,11.0,5.0,23.0,89.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3862,125.0,796483182271,FOSSIL / LADIES / GEORGIA,GEORGIA,26MM,LADIES,DISCD,14.0,8.0,38.0,75.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3880,155.0,796483211223,FOSSIL / LADIES / PERFECT BOYFRIEND,PERFECT BOYFRIEND,40MM,LADIES,DISCD,100.0,164.0,157.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3911,145.0,796483211100,FOSSIL / LADIES / TAILOR,TAILOR,35MM,LADIES,DISCD,40.0,38.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3918,125.0,796483211131,FOSSIL / LADIES / VIRGINIA,VIRGINIA,30MM,LADIES,DISCD,5.0,27.0,49.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3965SET,155.0,796483234413,FOSSIL / LADIES / VIRGINIA BOX SET,VIRGINIA BOX SET,30MM,LADIES,DISCD,0.0,75.0,112.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4026,125.0,796483267596,FOSSIL / LADIES / GEORGIA,GEORGIA,26MM,LADIES,DISCD,0.0,10.0,49.0,54.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4092,135.0,796483278653,FOSSIL / LADIES / TAILOR,TAILOR,34MM,LADIES,DISCD,0.0,4.0,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4093,165.0,796483278691,FOSSIL / LADIES / PERFECT BOYFRIEND,PERFECT BOYFRIEND,39MM,LADIES,DISCD,0.0,0.0,150.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4099,135.0,796483295551,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,0.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4110,165.0,796483294790,FOSSIL / LADIES / PERFECT BOYFRIEND,PERFECT BOYFRIEND,39MM,LADIES,DISCD,0.0,0.0,30.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4114,155.0,796483295575,FOSSIL / LADIES / ORIGINAL BOYFRIEND,ORIGINAL BOYFRIEND,38MM,LADIES,DISCD,0.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4121,135.0,796483294806,FOSSIL / LADIES / TAILOR,TAILOR,34MM,LADIES,DISCD,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4147,105.0,796483290150,FOSSIL / LADIES / JACQUELINE,VIRGINIA,30MM,LADIES,DISCD,0.0,0.0,49.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4151,109.0,796483307841,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,22.0,42.0,19.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4156,145.0,796483313507,FOSSIL / LADIES / ARTWATER,ATWATER,28MM,LADIES,DISCD,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4157,125.0,796483313514,FOSSIL / LADIES / ARTWATER,ATWATER,28MM,LADIES,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4158,125.0,796483313637,FOSSIL / LADIES / ARTWATER,ATWATER,28MM,LADIES,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4186,95.0,796483313033,FOSSIL / LADIES / NEELY,NEELY,34MM,LADIES,DISCD,0.0,0.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4203,125.0,796483323766,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4204,115.0,796483320987,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4205,125.0,796483327573,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4206,95.0,796483327566,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4208,115.0,796483320994,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4209,115.0,796483321007,FOSSIL / LADIES / JACQUELINE,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4210,125.0,796483327580,FOSSIL / LADIES / JACQUELINE,JACQUELINE,26MM,LADIES,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4216,115.0,796483323735,FOSSIL / LADIES / IDEALIST,IDEALIST,36MM,LADIES,DISCD,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4219,155.0,796483327658,FOSSIL / LADIES / PERFECT BOYFRIEND,PERFECT BOYFRIEND,39MM,LADIES,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4222,165.0,796483323759,FOSSIL / LADIES / MODERN PURSUIT,MODERN PURSUIT,39MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4223,105.0,796483320949,FOSSIL / LADIES / TAILOR,TAILOR,35MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4225,125.0,796483327665,FOSSIL / LADIES / TAILOR,TAILOR,35MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4229,125.0,796483327627,FOSSIL / LADIES / ORIGINAL BOYFRIEND,ORIGINAL BOYFRIEND,38MM,LADIES,DISCD,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4234,125.0,796483327634,FOSSIL / LADIES / ORIGINAL BOYFRIEND,ORIGINAL BOYFRIEND,38MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4235,145.0,796483320970,FOSSIL / LADIES / CAIDEN,CAIDEN,38MM,LADIES,DISCD,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4238,135.0,796483327719,FOSSIL / LADIES / CAIDEN,CAIDEN,38MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4246,165.0,796483327726,FOSSIL / LADIES / GAZER,GAZER,40MM,LADIES,DISCD,0.0,0.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4248SET,155.0,796483323773,FOSSIL / LADIES / IDEALIST,IDEALIST,36MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4249SET,155.0,796483323780,FOSSIL / LADIES / RILEY,RILEY,38MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4253,95.0,796483342170,FOSSIL / LADIES / MICAH 32MM,MICAH ,32MM,LADIES,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4254,115.0,796483342194,FOSSIL / LADIES / MICAH 32MM,MICAH ,32MM,LADIES,DISCD,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4255,105.0,796483338159,FOSSIL / LADIES / NEELY 34MM,NEELY ,34MM,LADIES,DISCD,0.0,0.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4257,125.0,796483338166,FOSSIL / LADIES / TAILOR 35MM,TAILOR ,35MM,LADIES,DISCD,0.0,0.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4258,165.0,796483342262,FOSSIL / LADIES / TAILOR 35MM,TAILOR ,35MM,LADIES,DISCD,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4259,165.0,796483342279,FOSSIL / LADIES / TAILOR 35MM,TAILOR ,35MM,LADIES,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4262,135.0,796483342231,FOSSIL / LADIES / TAILOR 35MM,TAILOR ,35MM,LADIES,DISCD,0.0,0.0,51.0,406.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4263,155.0,796483342248,FOSSIL / LADIES / TAILOR 35MM,TAILOR ,35MM,LADIES,DISCD,0.0,0.0,51.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4268,115.0,796483342293,FOSSIL / LADIES / MICAH 32MM,MICAH ,32MM,LADIES,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4270,135.0,796483342316,FOSSIL / LADIES / MICAH 32MM,MICAH ,32MM,LADIES,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4273,115.0,796483344822,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE ,36MM,LADIES,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4275,155.0,796483344846,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE ,36MM,LADIES,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4277,115.0,796483338814,FOSSIL / LADIES / GEORGIA 26MM,GEORGIA 26MM,26MM,LADIES,DISCD,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4279,135.0,796483343887,FOSSIL / LADIES / IDEALIST SLIM 36MM,IDEALIST SLIM ,36MM,LADIES,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4280,135.0,796483343894,FOSSIL / LADIES / IDEALIST SLIM 36MM,IDEALIST SLIM ,36MM,LADIES,DISCD,0.0,0.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4281,135.0,796483343900,FOSSIL / LADIES / IDEALIST SLIM 36MM,IDEALIST SLIM ,36MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4282,135.0,796483344815,FOSSIL / LADIES / IDEALIST SLIM 36MM,IDEALIST SLIM ,36MM,LADIES,DISCD,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4283,145.0,796483338821,FOSSIL / LADIES / PERFECT BOYFRIEND 39MM,PERFECT BOYFRIEND ,39MM,LADIES,DISCD,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4284,185.0,796483344853,FOSSIL / LADIES / PERFECT BOYFRIEND 39MM,PERFECT BOYFRIEND ,39MM,LADIES,DISCD,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4286,155.0,796483342323,FOSSIL / LADIES / ORIGINAL BOYFRIEND 38MM,ORIGINAL BOYFRIEND ,38MM,LADIES,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4287,115.0,796483337671,FOSSIL / LADIES / NEELY,NEELY,35MM,LADIES,DISCD,0.0,0.0,142.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4288,135.0,796483337688,FOSSIL / LADIES / NEELY,NEELY,35MM,LADIES,DISCD,0.0,0.0,99.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4289,135.0,796483337695,FOSSIL / LADIES / NEELY,NEELY,35MM,LADIES,DISCD,0.0,0.0,144.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4290,145.0,796483342330,FOSSIL / LADIES / MICAH 32MM,MICAH ,32MM,LADIES,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4291,145.0,796483344860,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE ,36MM,LADIES,DISCD,0.0,0.0,37.0,86.0,28.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4292,145.0,796483344877,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE ,36MM,LADIES,DISCD,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4293,145.0,796483344884,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE ,36MM,LADIES,DISCD,0.0,0.0,29.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4294,145.0,796483344891,FOSSIL / LADIES / RILEY 38MM,RILEY ,38MM,LADIES,DISCD,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4298,155.0,796483344839,FOSSIL / LADIES / VIRGINIA 30MM,VIRGINIA ,30MM,LADIES,DISCD,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4300,165.0,796483348851,FOSSIL / LADIES / NEELY 34MM,NEELY ,34MM,LADIES,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4313,135.0,796483354210,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,DISCD,0.0,0.0,40.0,133.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4314,125.0,796483354296,FOSSIL / LADIES / SCARLETTE 38MM,SCARLETTE,38MM,LADIES,DISCD,0.0,0.0,83.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4315,145.0,796483354302,FOSSIL / LADIES / SCARLETTE 38MM,SCARLETTE,38MM,LADIES,DISCD,0.0,0.0,63.0,82.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4316,145.0,796483354319,FOSSIL / LADIES / SCARLETTE 38MM,SCARLETTE,38MM,LADIES,DISCD,0.0,0.0,94.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4482,165.0,796483009844,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,0.0,164.0,138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4509,125.0,796483048003,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,79.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4511,145.0,796483048027,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,62.0,115.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4522,165.0,796483048034,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,27.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4532,125.0,796483064850,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,47.0,57.0,31.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4576,125.0,796483106253,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,35.0,72.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4578,145.0,796483106291,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,30.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4616,195.0,796483150485,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,60.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4638,105.0,796483230361,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4641,135.0,796483256514,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4644,135.0,796483256521,FOSSIL / LADIES / CECILE,CECILE,CECILE,LADIES,DISCD,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CE1017,165.0,691464630850,FOSSIL / LADIES / JESSE,JESSE,JESSE,LADIES,DISCD,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH2600,125.0,691464496395,FOSSIL / MENS / DECKER,DECKER,DECKER,MEN,DISCD,77.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH2869,155.0,796483011151,FOSSIL / MENS / MENS OTHER,MENS OTHER,OTHER,MEN,DISCD,53.0,138.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH2890,125.0,796483033160,FOSSIL / MENS / COACHMAN,COACHMAN,COACHMAN,MEN,DISCD,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3022,135.0,796483262430,FOSSIL / MENS / SPORT54,SPORT,54,MEN,DISCD,0.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3023,135.0,796483262447,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3024,135.0,796483262454,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3026,155.0,796483262478,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3028,175.0,796483262485,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3030,155.0,796483262508,FOSSIL / MENS / SPORT54,SPORT,54,MEN,DISCD,0.0,68.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3032,115.0,796483250024,FOSSIL / LADIES / ABILENE,ABILENE,ABILENE,LADIES,DISCD,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3033,125.0,796483269378,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,19.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3034,145.0,796483269385,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3035,165.0,796483279049,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,17.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3036,155.0,796483266513,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,28.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3037,175.0,796483269354,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3038,175.0,796483276505,FOSSIL / MENS / SPORT 54,SPORT,54,MEN,DISCD,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3043,135.0,796483270107,FOSSIL / MENS / DRIFTER,DRIFTER,DRIFTER,MEN,DISCD,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3044,135.0,796483270220,FOSSIL / MENS / DRIFTER,DRIFTER,DRIFTER,MEN,DISCD,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3045,135.0,796483270237,FOSSIL / MENS / DRIFTER,DRIFTER,DRIFTER,MEN,DISCD,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3046,155.0,796483270213,FOSSIL / MENS / DRIFTER,DRIFTER,DRIFTER,MEN,DISCD,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3051,125.0,796483270268,FOSSIL / MENS / COACHMAN,COACHMAN,COACHMAN,MEN,DISCD,0.0,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3054,165.0,796483289338,FOSSIL / MENS / CREWMASTER,CREWMASTER,CREWMASTER,MEN,DISCD,0.0,5.0,135.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3055,135.0,796483289345,FOSSIL / MENS / CREWMASTER,CREWMASTER,CREWMASTER,MEN,DISCD,0.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3056,135.0,796483285903,FOSSIL / MENS / CREWMASTER,CREWMASTER,CREWMASTER,MEN,DISCD,0.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3057,135.0,796483289321,FOSSIL / MENS / CREWMASTER,CREWMASTER,CREWMASTER,MEN,DISCD,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH3058,155.0,796483289314,FOSSIL / MENS / CREWMASTER,CREWMASTER,CREWMASTER,MEN,DISCD,0.0,7.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
